userID,A,B
1682,21433,611
1683,4385,14806
1684,32726,18072
1685,103579,62930
1686,196551,450620
1687,28880,14458
1688,15915,18976
1689,176479,23417
1690,196551,143831
1691,10214,4450
1692,2068,20585
1693,10163,46301
1694,6690,31006
1695,5927,32372
1696,15915,18976
1697,43119,13247
1698,11343,37752
1699,69022,2586
1700,3599,28849
1701,103,2494
1702,13010,876
1703,4296,4665
1704,2305,20374
1705,3408,12346
1706,21681,1482
1707,118478,29617
1708,5157,2480
1709,19405,13050
1710,15276,11521
1711,8963,8822
1712,2537,7658
1713,147122,29572
1714,21226,3412
1715,30549,37830
1716,17588,68494
1717,2228,1232
1718,21478,22653
1719,8019,11095
1720,13659,16539
1721,132,7690
1722,21681,7704
1723,18511,8094
1724,415,19710
1725,25178,35516
1726,2816,11496
1727,5173,4497
1728,13003,15029
1729,14991,2901
1730,14818,13497
1731,48276,32244
1732,14249,31026
1733,50592,30158
1734,6906,532
1735,312300,74623
1736,5319,49571
1737,3454,25501
1738,103579,7224
1739,33666,29572
1740,41523,4510
1741,861,7843
1742,3407,21955
1743,4248,39130
1744,21614,5814
1745,24375,2727
1746,2270,26719
1747,56832,84
1748,18044,588
1749,42735,1278
1750,37697,26710
1751,1684,8903
1752,728,18080
1753,18761,99938
1754,1863,3017
1755,52316,5037
1756,724,7119
1757,724,5637
1758,27481,10338
1759,10028,72839
1760,2701,11993
1761,4330,10140
1762,1645,10361
1763,569,5648
1764,2832,4923
1765,10884,239
1766,12607,84656
1767,1270,1747
1768,33716,6607
1769,980,783
1770,6053,1841
1771,17597,145716
1772,817,1596
1773,30743,14167
1774,33898,28450
1775,41816,37124
1776,14217,31858
1777,907,12845
1778,7695,98601
1779,12054,3223
1780,2031,155
1781,5022,1462
1782,3837,106835
1783,17757,2149
1784,74048,24588
1785,97384,2625
1786,12986,45748
1787,2221,4876
1788,11634,43471
1789,17757,24304
1790,216834,437
1791,55303,78446
1792,12390,43296
1793,13843,11385
1794,6018,1159
1795,8534,13035
1796,1588,240
1797,25484,60852
1798,19437,18180
1799,2863,11912
1800,6398,7867
1801,53860,19161
1802,10456,1643
1803,18183,56174
1804,23942,2704
1805,98743,4563
1806,10553,15754
1807,1961,6695
1808,20260,12169
1809,8233,86628
1810,18555,5998
1811,17069,7415
1812,7645,13958
1813,31105,19745
1814,16335,18597
1815,21844,4901
1816,9266,16466
1817,16118,9750
1818,3030,4068
1819,9824,23916
1820,14109,41748
1821,1195,765
1822,12066,4767
1823,16900,15738
1824,21697,51080
1825,3837,4064
1826,6385,2704
1827,1912,2901
1828,6147,65035
1829,53860,19161
1830,3837,106835
1831,12607,84656
1832,22636,26471
1833,47099,62447
1834,2444,59967
1835,2060,18225
1836,28573,30537
1837,65787,24850
1838,7905,5977
1839,69705,6086
1840,218085,348106
1841,2599,4714
1842,3862,1848
1843,1904,19161
1844,18052,8040
1845,44438,8518
1846,37303,11185
1847,7094,112768
1848,3479,8561
1849,821,2371
1850,13683,8561
1851,15131,22046
1852,31700,2869
1853,1306,703
1854,119036,4599
1855,30083,8094
1856,23664,21760
1857,85355,29572
1858,33365,32000
1859,3728,73357
1860,7317,6676
1861,8447,326
1862,19921,3546
1863,6805,39838
1864,61238,38032
1865,11699,2771
1866,3862,1848
1867,12412,23436
1868,95747,28073
1869,28573,30537
1870,14468,16040
1871,110221,25948
1872,16697,183678
1873,61760,28204
1874,16697,183678
1875,16690,25337
1876,939,1394
1877,42206,15891
1878,33204,95571
1879,22937,29572
1880,194867,44633
1881,5798,5339
1882,80855,14276
1883,4854,6965
1884,3544,166
1885,2433,3325
1886,30825,140153
1887,32688,47226
1888,60494,39668
1889,40567,28126
1890,5180,1446
1891,36025,106148
1892,52755,9120
1893,3083,15204
1894,21675,358066
1895,5624,25636
1896,32688,12638
1897,1905,347
1898,22668,22453
1899,5049,3546
1900,85355,39668
1901,101462,116049
1902,239,13958
1903,16271,38761
1904,14664,4360
1905,651,1841
1906,10256,34850
1907,122751,26448
1908,6018,1394
1909,172604,58658
1910,2732,69974
1911,16088,1024
1912,27433,33743
1913,13056,159657
1914,9358,13143
1915,99623,58318
1916,20743,1067
1917,120970,136775
1918,18151,37270
1919,928,3766
1920,1905,347
1921,28358,20056
1922,21681,3503
1923,2289,7939
1924,15131,180066
1925,71872,31930
1926,10234,12359
1927,9662,37830
1928,965,60505
1929,23605,384
1930,2444,49180
1931,14486,2183
1932,8246,40235
1933,42335,8657
1934,124226,65724
1935,260480,15527
1936,24274,56990
1937,23523,8422
1938,18356,749
1939,58771,16322
1940,32282,33614
1941,2070,44508
1942,52333,93604
1943,334801,20405
1944,15131,37830
1945,117722,38913
1946,3984,906
1947,27642,64003
1948,337417,123481
1949,18527,11385
1950,34844,29506
1951,45572,29572
1952,8635,8325
1953,11661,6331
1954,27642,17797
1955,5119,5426
1956,2922,1974
1957,4083,14579
1958,53087,17528
1959,1592,9905
1960,53413,10373
1961,7404,8980
1962,4144,3448
1963,9404,148774
1964,9647,17206
1965,98636,246917
1966,11028,12728
1967,23553,112720
1968,17505,5291
1969,145114,61112
1970,11225,72773
1971,20300,69917
1972,16187,199604
1973,72811,54068
1974,15016,6507
1975,2444,35817
1976,8379,87154
1977,5630,7057
1978,252198,134353
1979,13802,44917
1980,10195,9960
1981,74001,20405
1982,4891,45401
1983,269259,76740
1984,670847,109752
1985,22299,46706
1986,8730,6739
1987,2444,35817
1988,45,63745
1989,5390,18093
1990,34880,3623
1991,144838,237379
1992,10352,263355
1993,47799,18911
1994,5119,3960
1995,129479,15891
1996,3140,3410
1997,2444,49180
1998,17614,16836
1999,3335,5491
2000,20426,46398
2001,26270,50593
2002,9163,4776
2003,63201,43458
2004,33181,27871
2005,6959,50704
2006,12986,92506
2007,14714,10986
2008,107589,18517
2009,12412,23436
2010,103579,140307
2011,1907,7658
2012,40567,98543
2013,71872,112768
2014,18003,39561
2015,3802,8942
2016,16978,5971
2017,13826,22453
2018,901,6585
2019,17171,20056
2020,217472,38544
2021,2444,49180
2022,1790,91948
2023,38375,21825
2024,6849,4833
2025,74424,6029
2026,28218,13770
2027,55589,416
2028,98251,86841
2029,80930,4526
2030,31299,11942
2031,433895,109752
2032,4101,104703
2033,102556,109752
2034,122507,23123
2035,12986,92506
2036,33631,14926
2037,37886,32868
2038,21681,12433
2039,3926,15889
2040,88448,1017
2041,795,19079
2042,3599,79462
2043,9169,20405
2044,11436,1228
2045,12442,15891
2046,1227,6331
2047,7171,50839
2048,230593,20056
2049,56493,23844
2050,40567,62397
2051,22648,28839
2052,35949,15891
2053,82794,108688
2054,167749,89414
2055,38289,9355
2056,153530,241800
2057,55589,19482
2058,6612,4925
2059,57515,14778
2060,2673,663
2061,12986,40919
2062,14664,74349
2063,22636,26471
2064,4259,24594
2065,56602,78781
2066,12412,23436
2067,34404,14573
2068,245,4130
2069,44167,15891
2070,40453,6779
2071,27433,37830
2072,43578,9570
2073,6086,41029
2074,11514,150
2075,8246,5344
2076,31978,20056
2077,17597,2223
2078,8246,105379
2079,108212,5951
2080,45477,165475
2081,27660,124063
2082,51654,130282
2083,16163,4360
2084,27532,976
2085,4314,7608
2086,2869,1018
2087,2289,13285
2088,17757,36360
2089,40008,67572
2090,34880,91131
2091,20451,95291
2092,56970,15891
2093,33151,16046
2094,2922,1987
2095,44751,58983
2096,8487,7253
2097,3837,34329
2098,39577,6484
2099,103579,51292
2100,5083,50926
2101,103579,1906
2102,38741,21700
2103,2466,12787
2104,61384,6625
2105,14229,8561
2106,23733,8130
2107,86797,25084
2108,5564,2603
2109,120874,67667
2110,34880,16857
2111,12515,46013
2112,66520,6079
2113,9792,34278
2114,53847,56628
2115,24607,19470
2116,59600,5636
2117,955,9203
2118,110905,6604
2119,4186,472
2120,48010,14276
2121,12035,10767
2122,14486,2183
2123,5359,131636
2124,25569,4883
2125,19533,15475
2126,4838,10907
2127,50944,976
2128,8246,4342
2129,33600,7334
2130,4958,10104
2131,17025,6675
2132,8396,13630
2133,52664,212220
2134,7597,24082
2135,19183,23320
2136,4787,279473
2137,3816,9645
2138,192626,25756
2139,3862,366
2140,181047,107903
2141,16591,35783
2142,153530,6396
2143,102802,52969
2144,222212,28746
2145,4646,15891
2146,26276,13543
2147,323425,88160
2148,212080,364600
2149,227642,507240
2150,52083,31618
2151,6403,3343
2152,18707,92370
2153,20610,4346
2154,15893,61618
2155,433895,15132
2156,211235,30540
2157,9583,3886
2158,13516,32343
2159,3656,8833
2160,12639,33834
2161,4894,106634
2162,2221,4876
2163,9341,1169
2164,20689,36320
2165,10423,3872
2166,1609,23830
2167,11692,38761
2168,31545,25084
2169,6289,4115
2170,84422,11900
2171,6185,3239
2172,63201,8850
2173,9405,28582
2174,8185,4775
2175,91266,7988
2176,36319,14329
2177,73016,656
2178,14713,4123
2179,14012,6188
2180,9830,3623
2181,8745,3546
2182,6419,1761
2183,14286,8561
2184,24607,56309
2185,17461,6532
2186,6338,15964
2187,404,14172
2188,795,26702
2189,2806,1884
2190,5989,1632
2191,22893,109752
2192,4894,106634
2193,11171,1476
2194,19006,62070
2195,3126,38101
2196,9827,15569
2197,196551,61618
2198,31545,25084
2199,127321,103140
2200,1587,5097
2201,121900,43197
2202,40504,358066
2203,377189,34973
2204,103579,82613
2205,37338,42140
2206,5684,21494
2207,8021,4097
2208,49333,18573
2209,1965,14174
2210,9830,26848
2211,34880,40235
2212,20275,4925
2213,73776,131613
2214,10483,20900
2215,60011,1396
2216,24812,16046
2217,31545,25084
2218,12930,85397
2219,117111,23584
2220,7558,186
2221,31545,5287
2222,67790,25550
2223,71872,61886
2224,14102,29572
2225,31545,25084
2226,6537,7352
2227,11357,28586
2228,12342,3332
2229,11171,1476
2230,2595,2603
2231,30232,2431
2232,53108,9032
2233,28282,21960
2234,52553,35051
2235,2520,7517
2236,29037,26141
2237,724,16248
2238,29719,15542
2239,42337,15891
2240,57347,16993
2241,30436,22058
2242,17619,107439
2243,4073,24555
2244,28054,24219
2245,13639,41630
2246,73206,29636
2247,1712,32715
2248,17409,99
2249,33320,1620
2250,35728,14040
2251,51819,6442
2252,5706,34123
2253,21681,65472
2254,40190,6442
2255,349032,95528
2256,2340,1169
2257,65609,66685
2258,137938,6965
2259,128421,29086
2260,88687,20567
2261,1911,1813
2262,577,49960
2263,5369,54566
2264,10,6166
2265,28123,9272
2266,22152,6442
2267,7409,12539
2268,81175,9120
2269,28054,6113
2270,36339,156267
2271,28989,16672
2272,238,8259
2273,25131,6901
2274,34880,24633
2275,216513,15891
2276,16697,15891
2277,12837,1841
2278,63201,37830
2279,179092,36223
2280,33600,15734
2281,205268,4309
2282,86789,955
2283,26143,10685
2284,13890,28745
2285,119745,1018
2286,3021,18019
2287,270938,39852
2288,2304,5641
2289,1232,19339
2290,1157,11095
2291,11402,76004
2292,89153,39570
2293,89579,39668
2294,21681,1396
2295,18857,31096
2296,487,6792
2297,16397,2668
2298,4459,8926
2299,5500,18748
2300,20241,39668
2301,42714,6976
2302,33930,25528
2303,75832,8559
2304,13466,270
2305,7801,8325
2306,7984,22453
2307,12328,11140
2308,1643,66590
2309,1224,6933
2310,3217,2015
2311,63673,11262
2312,103579,49713
2313,31745,15111
2314,4473,16114
2315,212066,15891
2316,7325,7474
2317,364,5680
2318,6158,4145
2319,25920,2637
2320,12238,93141
2321,980,6078
2322,9231,3546
2323,158,6872
2324,21605,18093
2325,16629,31275
2326,11208,2559
2327,14545,15528
2328,2709,6920
2329,39523,65722
2330,9348,3546
2331,5833,12796
2332,9950,18942
2333,18430,15180
2334,7325,7474
2335,12412,15891
2336,3837,34813
2337,9341,1169
2338,647,366
2339,2005,40235
2340,9606,37830
2341,16405,2800
2342,19185,18119
2343,8090,431
2344,151045,92216
2345,201623,65729
2346,15731,5505
2347,3599,1777
2348,3599,19112
2349,7556,4222
2350,7118,1841
2351,47614,50079
2352,10900,13465
2353,17597,6797
2354,203368,15891
2355,86008,71935
2356,17405,22453
2357,79940,193
2358,4073,34973
2359,4078,7673
2360,30847,3307
2361,469461,77623
2362,42337,15891
2363,26319,29572
2364,7094,67950
2365,5022,39161
2366,43460,27844
2367,62379,16273
2368,2210,41800
2369,3282,25805
2370,13759,995
2371,30847,3307
2372,52980,79206
2373,33276,17579
2374,24130,15132
2375,17162,286260
2376,112614,136090
2377,32592,26141
2378,108681,274766
2379,100006,62716
2380,284260,170530
2381,27850,73378
2382,141026,67624
2383,336436,179720
2384,62198,56971
2385,44751,87503
2386,33261,13757
2387,1989,416
2388,1518,15946
2389,39637,10396
2390,9776,17502
2391,74899,15891
2392,36339,38761
2393,14208,116745
2394,59188,4806
2395,1367,4220
2396,500679,61618
2397,56970,15235
2398,17757,24304
2399,65812,85560
2400,79534,21231
2401,31272,2813
2402,5227,6269
2403,22275,22561
2404,32726,74737
2405,25569,12161
2406,4804,8428
2407,14102,3515
2408,18554,17266
2409,25131,3623
2410,142820,13510
2411,179,24452
2412,17453,35217
2413,24012,21976
2414,196060,20056
2415,5227,6269
2416,3008,48006
2417,23671,4062
2418,21909,6797
2419,15931,10114
2420,1200,14242
2421,22182,4173
2422,15681,10540
2423,12676,12643
2424,16007,19830
2425,38236,14982
2426,4891,33590
2427,32389,6984
2428,42337,15891
2429,17757,186284
2430,738,15677
2431,16479,75795
2432,22127,686
2433,21456,798
2434,18091,521
2435,45233,19110
2436,16271,42604
2437,17757,186284
2438,40943,28644
2439,6233,22127
2440,1845,6965
2441,25625,34397
2442,29312,10496
2443,5938,10685
2444,11577,602
2445,4811,15891
2446,25254,15132
2447,82849,14329
2448,28516,35804
2449,12412,34973
2450,8500,12533
2451,16271,63216
2452,53087,176566
2453,7917,29624
2454,66818,20405
2455,103579,19496
2456,18567,93604
2457,16766,30508
2458,31986,28284
2459,16910,11496
2460,16139,19626
2461,865,19718
2462,36339,16046
2463,74218,205986
2464,13013,2480
2465,2187,37373
2466,14714,155
2467,27529,5510
2468,13003,3264
2469,92868,46156
2470,32383,16857
2471,40329,6965
2472,8246,13026
2473,27764,8617
2474,22593,33794
2475,2312,31828
2476,27500,3510
2477,4033,208
2478,7873,28071
2479,67727,52546
2480,3462,20151
2481,28663,243
2482,8550,14918
2483,3469,34443
2484,36339,63216
2485,4422,55227
2486,20982,48425
2487,11822,10110
2488,15584,9729
2489,13510,6933
2490,7765,33794
2491,687,64745
2492,21681,161041
2493,47638,430
2494,44781,209
2495,4441,968
2496,8178,9722
2497,5343,13066
2498,16516,15058
2499,24742,10419
2500,36117,23746
2501,34844,37830
2502,8379,1278
2503,63208,28970
2504,6676,1839
2505,8233,26515
2506,13346,86527
2507,57435,10522
2508,12985,20731
2509,54709,22141
2510,13346,86527
2511,6634,15257
2512,36987,7385
2513,5524,17332
2514,34631,55226
2515,3864,6331
2516,27401,6113
2517,19034,10845
2518,9115,73
2519,74512,6688
2520,3837,1991
2521,14658,3031
2522,632,906
2523,35815,247576
2524,24699,17288
2525,21974,16743
2526,23774,16892
2527,96920,139382
2528,7458,33271
2529,20451,15891
2530,54606,1018
2531,27764,52546
2532,354,4917
2533,5171,25097
2534,8769,14276
2535,19327,5025
2536,1066,14743
2537,22811,5545
2538,35103,41775
2539,9515,15982
2540,49619,62857
2541,11428,8152
2542,571,38784
2543,16828,23320
2544,102061,15058
2545,131281,162620
2546,269259,109752
2547,359728,15132
2548,53417,3803
2549,1020,4480
2550,5131,2081
2551,24520,1440
2552,65966,16288
2553,34885,15132
2554,13696,10685
2555,615922,107439
2556,11459,9176
2557,9029,8853
2558,1066,14743
2559,67801,11950
2560,60660,131821
2561,46936,13856
2562,21583,335
2563,15595,104
2564,4142,2222
2565,953,708
2566,18947,16918
2567,24402,19491
2568,12815,11006
2569,8246,20249
2570,21681,14967
2571,225856,112229
2572,5523,100
2573,2656,22046
2574,11130,34486
2575,52405,6965
2576,20982,15891
2577,8550,65919
2578,197478,15132
2579,55246,21328
2580,69756,9059
2581,588,4886
2582,185443,9059
2583,9169,7579
2584,102135,80330
2585,8688,37830
2586,62366,20610
2587,21793,50514
2588,4801,6965
2589,33320,37830
2590,106,1841
2591,94021,11950
2592,1747,210
2593,20982,15891
2594,78181,15891
2595,21728,35651
2596,7561,3713
2597,103579,89722
2598,21681,6581
2599,3647,20117
2600,965,22127
2601,8084,2867
2602,4801,1613
2603,103579,15355
2604,210162,75
2605,16707,14236
2606,11299,8643
2607,17162,27871
2608,2903,447
2609,27985,2769
2610,8628,20730
2611,16073,23862
2612,23562,13256
2613,8246,85231
2614,1974,24054
2615,4052,4701
2616,200777,118559
2617,117491,26622
2618,3052,1634
2619,8246,3946
2620,1041,68954
2621,51577,22155
2622,40943,79168
2623,30014,16663
2624,21861,4298
2625,57310,34109
2626,36339,4274
2627,32726,6872
2628,14998,6442
2629,36010,15506
2630,119886,6442
2631,1486,10641
2632,40190,6442
2633,35354,15891
2634,20611,65336
2635,1790,3819
2636,104105,3536
2637,40190,6442
2638,21164,8343
2639,555272,135726
2640,8246,4963
2641,23095,7267
2642,91121,15891
2643,732,3525
2644,46997,40673
2645,11459,9176
2646,12190,13526
2647,649,21581
2648,83254,6149
2649,14773,35603
2650,46042,14475
2651,409822,212050
2652,6511,8528
2653,5971,80534
2654,42762,65764
2655,13314,8951
2656,83254,6149
2657,20607,115031
2658,16007,37901
2659,56934,1394
2660,27686,74864
2661,36339,35340
2662,94021,20698
2663,15848,39280
2664,3199,14139
2665,8940,13054
2666,21681,8691
2667,802,13788
2668,36339,1139
2669,36339,10685
2670,5754,2353
2671,38067,4071
2672,199512,118559
2673,15181,2847
2674,31545,25084
2675,34880,765
2676,37482,14371
2677,14609,9219
2678,479514,29518
2679,14670,4547
2680,15381,25636
2681,5246,80336
2682,52664,29572
2683,33802,20056
2684,40578,71296
2685,9550,9119
2686,28982,6509
2687,1790,3017
2688,7763,3819
2689,76910,59347
2690,63201,111117
2691,177964,142448
2692,41460,56240
2693,103579,130675
2694,34880,3803
2695,34880,1654
2696,34880,80963
2697,36339,164774
2698,8778,66650
2699,5373,2935
2700,42199,8741
2701,40093,9711
2702,29537,2529
2703,5373,2935
2704,187843,3412
2705,18325,7855
2706,11020,48283
2707,6726,4311
2708,16753,10267
2709,19810,2692
2710,21542,816
2711,36734,58659
2712,7122,45702
2713,25569,37830
2714,3517,31735
2715,44383,20351
2716,13073,1584
2717,16496,50331
2718,13998,22753
2719,21589,16290
2720,28856,39357
2721,42725,10097
2722,21688,69001
2723,17588,80035
2724,73121,14254
2725,9091,7602
2726,14732,37692
2727,1290,50304
2728,19656,7364
2729,1345,43828
2730,12189,40282
2731,1908,6331
2732,7386,13035
2733,4418,3014
2734,406,7842
2735,3185,15016
2736,8313,23744
2737,17597,27636
2738,6139,14355
2739,313,997
2740,54630,27784
2741,5509,35633
2742,64684,12908
2743,18301,512
2744,26437,1952
2745,70569,27007
2746,19535,2958
2747,172416,28450
2748,3585,5545
2749,2166,751
2750,2688,36847
2751,2031,1264
2752,8233,8325
2753,3205,6122
2754,8875,18858
2755,45265,3011
2756,34007,37172
2757,2653,90699
2758,3878,1922
2759,561,3546
2760,14664,21921
2761,12390,74688
2762,18643,18622
2763,27512,3065
2764,3077,8292
2765,25731,171640
2766,549,66958
2767,3618,131392
2768,40463,71603
2769,26111,2935
2770,26437,1952
2771,1684,24766
2772,13683,995
2773,9852,33925
2774,9212,41648
2775,16286,3026
2776,39560,13027
2777,4891,3103
2778,6045,1349
2779,1309,5641
2780,21278,24485
2781,1026,25245
2782,789,995
2783,2088,4172
2784,2963,55398
2785,5239,334
2786,2120,423
2787,1908,6331
2788,26834,3686
2789,630,7049
2790,453,21483
2791,5483,49291
2792,116465,22517
2793,3298,1785
2794,20570,27828
2795,21681,17359
2796,2273,45621
2797,25501,26479
2798,7047,43903
2799,549,66958
2800,25967,18846
2801,28417,21204
2802,62977,11509
2803,15446,37635
2804,4418,3014
2805,49021,1048
2806,35463,54568
2807,74270,7159
2808,31299,14276
2809,9309,20182
2810,25225,63629
2811,11697,1319
2812,144632,45713
2813,166916,10279
2814,20129,38913
2815,16777,1108
